year,country,country_code,indicator,value,source,notes,z,z,z
2002,Slovenia,SVN,GDP (current US$),23214593516,https://www.worldbank.org/ext/en/home,,,,
2003,Albania,ALB,GDP (current US$),5611496257,https://www.worldbank.org/ext/en/home,,,,
2003,Bulgaria,BGR,GDP (current US$),21144957990,https://www.worldbank.org/ext/en/home,,,,
2003,Bosnia and Herzegovina,BIH,GDP (current US$),8498894359,https://www.worldbank.org/ext/en/home,,,,
2003,Euro area,EMU,GDP (current US$),8.92123E+12,https://www.worldbank.org/ext/en/home,,,,
2003,Croatia,HRV,GDP (current US$),35245317002,https://www.worldbank.org/ext/en/home,,,,
2003,North Macedonia,MKD,GDP (current US$),4946296599,https://www.worldbank.org/ext/en/home,,,,
2003,Montenegro,MNE,GDP (current US$),1707710053,https://www.worldbank.org/ext/en/home,,,,
2003,Serbia,SRB,GDP (current US$),23593044418,https://www.worldbank.org/ext/en/home,,,,
2003,Slovenia,SVN,GDP (current US$),29360575032,https://www.worldbank.org/ext/en/home,,,,
2004,Albania,ALB,GDP (current US$),7184685782,https://www.worldbank.org/ext/en/home,,,,
2004,Bulgaria,BGR,GDP (current US$),26157743369,https://www.worldbank.org/ext/en/home,,,,
2004,Bosnia and Herzegovina,BIH,GDP (current US$),10156541538,https://www.worldbank.org/ext/en/home,,,,
2004,Euro area,EMU,GDP (current US$),1.0231E+13,https://www.worldbank.org/ext/en/home,,,,
2004,Croatia,HRV,GDP (current US$),41836292157,https://www.worldbank.org/ext/en/home,,,,
2004,North Macedonia,MKD,GDP (current US$),5682784472,https://www.worldbank.org/ext/en/home,,,,
2004,Montenegro,MNE,GDP (current US$),2073234418,https://www.worldbank.org/ext/en/home,,,,
2004,Serbia,SRB,GDP (current US$),26845632342,https://www.worldbank.org/ext/en/home,,,,
2004,Slovenia,SVN,GDP (current US$),34156553313,https://www.worldbank.org/ext/en/home,,,,
2005,Albania,ALB,GDP (current US$),8052077248,https://www.worldbank.org/ext/en/home,,,,
2005,Bulgaria,BGR,GDP (current US$),29868657858,https://www.worldbank.org/ext/en/home,,,,
2005,Bosnia and Herzegovina,BIH,GDP (current US$),11222796337,https://www.worldbank.org/ext/en/home,,,,
2005,Euro area,EMU,GDP (current US$),1.06118E+13,https://www.worldbank.org/ext/en/home,,,,
2005,Croatia,HRV,GDP (current US$),45013119282,https://www.worldbank.org/ext/en/home,,,,
2005,North Macedonia,MKD,GDP (current US$),6258602873,https://www.worldbank.org/ext/en/home,,,,
2005,Montenegro,MNE,GDP (current US$),2257174481,https://www.worldbank.org/ext/en/home,,,,
2005,Serbia,SRB,GDP (current US$),28334256181,https://www.worldbank.org/ext/en/home,,,,
2005,Slovenia,SVN,GDP (current US$),35947936824,https://www.worldbank.org/ext/en/home,,,,
2006,Albania,ALB,GDP (current US$),8896075005,https://www.worldbank.org/ext/en/home,,,,
2006,Bulgaria,BGR,GDP (current US$),34380536496,https://www.worldbank.org/ext/en/home,,,,
2006,Bosnia and Herzegovina,BIH,GDP (current US$),12864841906,https://www.worldbank.org/ext/en/home,,,,
2006,Euro area,EMU,GDP (current US$),1.12883E+13,https://www.worldbank.org/ext/en/home,,,,
2006,Croatia,HRV,GDP (current US$),49590197657,https://www.worldbank.org/ext/en/home,,,,
2006,North Macedonia,MKD,GDP (current US$),6861226972,https://www.worldbank.org/ext/en/home,,,,
2006,Montenegro,MNE,GDP (current US$),2721903149,https://www.worldbank.org/ext/en/home,,,,
2006,Serbia,SRB,GDP (current US$),33298057362,https://www.worldbank.org/ext/en/home,,,,
2006,Slovenia,SVN,GDP (current US$),39260368837,https://www.worldbank.org/ext/en/home,,,,
2007,Albania,ALB,GDP (current US$),10677324853,https://www.worldbank.org/ext/en/home,,,,
2007,Bulgaria,BGR,GDP (current US$),44432811756,https://www.worldbank.org/ext/en/home,,,,
2007,Bosnia and Herzegovina,BIH,GDP (current US$),15778734264,https://www.worldbank.org/ext/en/home,,,,
2007,Euro area,EMU,GDP (current US$),1.30003E+13,https://www.worldbank.org/ext/en/home,,,,
2007,Croatia,HRV,GDP (current US$),59298265770,https://www.worldbank.org/ext/en/home,,,,
2007,North Macedonia,MKD,GDP (current US$),8336474974,https://www.worldbank.org/ext/en/home,,,,
2007,Montenegro,MNE,GDP (current US$),3680711744,https://www.worldbank.org/ext/en/home,,,,
2007,Serbia,SRB,GDP (current US$),44888028946,https://www.worldbank.org/ext/en/home,,,,
2007,Slovenia,SVN,GDP (current US$),47880266543,https://www.worldbank.org/ext/en/home,,,,
2008,Albania,ALB,GDP (current US$),12881352894,https://www.worldbank.org/ext/en/home,,,,
2008,Bulgaria,BGR,GDP (current US$),54480684188,https://www.worldbank.org/ext/en/home,,,,
2008,Bosnia and Herzegovina,BIH,GDP (current US$),19112796623,https://www.worldbank.org/ext/en/home,,,,
2008,Euro area,EMU,GDP (current US$),1.42963E+13,https://www.worldbank.org/ext/en/home,,,,
2008,Croatia,HRV,GDP (current US$),68478776206,https://www.worldbank.org/ext/en/home,,,,
2008,North Macedonia,MKD,GDP (current US$),9909552435,https://www.worldbank.org/ext/en/home,,,,
2008,Montenegro,MNE,GDP (current US$),4545674528,https://www.worldbank.org/ext/en/home,,,,
2008,Serbia,SRB,GDP (current US$),54220641202,https://www.worldbank.org/ext/en/home,,,,
2008,Slovenia,SVN,GDP (current US$),55509332322,https://www.worldbank.org/ext/en/home,,,,
2009,Albania,ALB,GDP (current US$),12044205550,https://www.worldbank.org/ext/en/home,,,,
2009,Bulgaria,BGR,GDP (current US$),52023801230,https://www.worldbank.org/ext/en/home,,,,
2009,Bosnia and Herzegovina,BIH,GDP (current US$),17613949091,https://www.worldbank.org/ext/en/home,,,,
2009,Euro area,EMU,GDP (current US$),1.30843E+13,https://www.worldbank.org/ext/en/home,,,,
2009,Croatia,HRV,GDP (current US$),62321642125,https://www.worldbank.org/ext/en/home,,,,
2009,North Macedonia,MKD,GDP (current US$),9401736825,https://www.worldbank.org/ext/en/home,,,,
2009,Montenegro,MNE,GDP (current US$),4159330370,https://www.worldbank.org/ext/en/home,,,,
2009,Serbia,SRB,GDP (current US$),46955984410,https://www.worldbank.org/ext/en/home,,,,
2009,Slovenia,SVN,GDP (current US$),49975540955,https://www.worldbank.org/ext/en/home,,,,
2010,Albania,ALB,GDP (current US$),11926926616,https://www.worldbank.org/ext/en/home,,,,
2010,Bulgaria,BGR,GDP (current US$),50760929303,https://www.worldbank.org/ext/en/home,,,,
2010,Bosnia and Herzegovina,BIH,GDP (current US$),17176315804,https://www.worldbank.org/ext/en/home,,,,
2010,Euro area,EMU,GDP (current US$),1.27861E+13,https://www.worldbank.org/ext/en/home,,,,
2010,Croatia,HRV,GDP (current US$),58981738869,https://www.worldbank.org/ext/en/home,,,,
2010,North Macedonia,MKD,GDP (current US$),9407170321,https://www.worldbank.org/ext/en/home,,,,
2010,Montenegro,MNE,GDP (current US$),4142983843,https://www.worldbank.org/ext/en/home,,,,
2010,Serbia,SRB,GDP (current US$),43536629233,https://www.worldbank.org/ext/en/home,,,,
2010,Slovenia,SVN,GDP (current US$),47793117241,https://www.worldbank.org/ext/en/home,,,,
2011,Albania,ALB,GDP (current US$),12890760315,https://www.worldbank.org/ext/en/home,,,,
2011,Bulgaria,BGR,GDP (current US$),57737040780,https://www.worldbank.org/ext/en/home,,,,
2011,Bosnia and Herzegovina,BIH,GDP (current US$),18644233537,https://www.worldbank.org/ext/en/home,,,,
2011,Euro area,EMU,GDP (current US$),1.38102E+13,https://www.worldbank.org/ext/en/home,,,,
2011,Croatia,HRV,GDP (current US$),62903737380,https://www.worldbank.org/ext/en/home,,,,
2011,North Macedonia,MKD,GDP (current US$),10494626768,https://www.worldbank.org/ext/en/home,,,,
2011,Montenegro,MNE,GDP (current US$),4544428421,https://www.worldbank.org/ext/en/home,,,,
2011,Serbia,SRB,GDP (current US$),51251098408,https://www.worldbank.org/ext/en/home,,,,
2011,Slovenia,SVN,GDP (current US$),51199194599,https://www.worldbank.org/ext/en/home,,,,
2012,Albania,ALB,GDP (current US$),12319834195,https://www.worldbank.org/ext/en/home,,,,
2012,Bulgaria,BGR,GDP (current US$),54288135059,https://www.worldbank.org/ext/en/home,,,,
2012,Bosnia and Herzegovina,BIH,GDP (current US$),17226735996,https://www.worldbank.org/ext/en/home,,,,
2012,Euro area,EMU,GDP (current US$),1.27867E+13,https://www.worldbank.org/ext/en/home,,,,
2012,Croatia,HRV,GDP (current US$),57551963753,https://www.worldbank.org/ext/en/home,,,,
2012,North Macedonia,MKD,GDP (current US$),9745261301,https://www.worldbank.org/ext/en/home,,,,
2012,Montenegro,MNE,GDP (current US$),4087526242,https://www.worldbank.org/ext/en/home,,,,
2012,Serbia,SRB,GDP (current US$),45103269969,https://www.worldbank.org/ext/en/home,,,,
2012,Slovenia,SVN,GDP (current US$),46167053954,https://www.worldbank.org/ext/en/home,,,,
2013,Albania,ALB,GDP (current US$),12776224497,https://www.worldbank.org/ext/en/home,,,,
2013,Bulgaria,BGR,GDP (current US$),55852123990,https://www.worldbank.org/ext/en/home,,,,
2013,Bosnia and Herzegovina,BIH,GDP (current US$),18179108531,https://www.worldbank.org/ext/en/home,,,,
2013,Euro area,EMU,GDP (current US$),1.33587E+13,https://www.worldbank.org/ext/en/home,,,,
2013,Croatia,HRV,GDP (current US$),59852401272,https://www.worldbank.org/ext/en/home,,,,
2013,North Macedonia,MKD,GDP (current US$),10817702346,https://www.worldbank.org/ext/en/home,,,,
2013,Montenegro,MNE,GDP (current US$),4465772400,https://www.worldbank.org/ext/en/home,,,,
2013,Serbia,SRB,GDP (current US$),50455529604,https://www.worldbank.org/ext/en/home,,,,
2013,Slovenia,SVN,GDP (current US$),47867056859,https://www.worldbank.org/ext/en/home,,,,
2014,Albania,ALB,GDP (current US$),13228147516,https://www.worldbank.org/ext/en/home,,,,
2014,Bulgaria,BGR,GDP (current US$),57157782910,https://www.worldbank.org/ext/en/home,,,,
2014,Bosnia and Herzegovina,BIH,GDP (current US$),18558733564,https://www.worldbank.org/ext/en/home,,,,
2014,Euro area,EMU,GDP (current US$),1.36833E+13,https://www.worldbank.org/ext/en/home,,,,
2014,Croatia,HRV,GDP (current US$),59612144078,https://www.worldbank.org/ext/en/home,,,,
2014,North Macedonia,MKD,GDP (current US$),11362265253,https://www.worldbank.org/ext/en/home,,,,
2014,Montenegro,MNE,GDP (current US$),4593853291,https://www.worldbank.org/ext/en/home,,,,
2014,Serbia,SRB,GDP (current US$),49114321280,https://www.worldbank.org/ext/en/home,,,,
2014,Slovenia,SVN,GDP (current US$),49514466380,https://www.worldbank.org/ext/en/home,,,,
2015,Albania,ALB,GDP (current US$),11386853113,https://www.worldbank.org/ext/en/home,,,,
2015,Bulgaria,BGR,GDP (current US$),50811995689,https://www.worldbank.org/ext/en/home,,,,
2015,Bosnia and Herzegovina,BIH,GDP (current US$),16404348871,https://www.worldbank.org/ext/en/home,,,,
2015,Euro area,EMU,GDP (current US$),1.18286E+13,https://www.worldbank.org/ext/en/home,,,,
2015,Croatia,HRV,GDP (current US$),51005200670,https://www.worldbank.org/ext/en/home,,,,
2015,North Macedonia,MKD,GDP (current US$),10064519963,https://www.worldbank.org/ext/en/home,,,,
2015,Montenegro,MNE,GDP (current US$),4054730078,https://www.worldbank.org/ext/en/home,,,,
2015,Serbia,SRB,GDP (current US$),41297410635,https://www.worldbank.org/ext/en/home,,,,
2015,Slovenia,SVN,GDP (current US$),42709468275,https://www.worldbank.org/ext/en/home,,,,
2016,Albania,ALB,GDP (current US$),11861199831,https://www.worldbank.org/ext/en/home,,,,
2016,Bulgaria,BGR,GDP (current US$),53964253212,https://www.worldbank.org/ext/en/home,,,,
2016,Bosnia and Herzegovina,BIH,GDP (current US$),17116926328,https://www.worldbank.org/ext/en/home,,,,
2016,Euro area,EMU,GDP (current US$),1.21246E+13,https://www.worldbank.org/ext/en/home,,,,
2016,Croatia,HRV,GDP (current US$),52654855638,https://www.worldbank.org/ext/en/home,,,,
2016,North Macedonia,MKD,GDP (current US$),10672467073,https://www.worldbank.org/ext/en/home,,,,
2016,Montenegro,MNE,GDP (current US$),4376930578,https://www.worldbank.org/ext/en/home,,,,
2016,Serbia,SRB,GDP (current US$),42225495910,https://www.worldbank.org/ext/en/home,,,,
2016,Slovenia,SVN,GDP (current US$),44290685824,https://www.worldbank.org/ext/en/home,,,,
2017,Albania,ALB,GDP (current US$),13019726212,https://www.worldbank.org/ext/en/home,,,,
2017,Bulgaria,BGR,GDP (current US$),59309748166,https://www.worldbank.org/ext/en/home,,,,
2017,Bosnia and Herzegovina,BIH,GDP (current US$),18326373366,https://www.worldbank.org/ext/en/home,,,,
2017,Euro area,EMU,GDP (current US$),1.28399E+13,https://www.worldbank.org/ext/en/home,,,,
2017,Croatia,HRV,GDP (current US$),56186190438,https://www.worldbank.org/ext/en/home,,,,
2017,North Macedonia,MKD,GDP (current US$),11307067070,https://www.worldbank.org/ext/en/home,,,,
2017,Montenegro,MNE,GDP (current US$),4856599481,https://www.worldbank.org/ext/en/home,,,,
2017,Serbia,SRB,GDP (current US$),45972834714,https://www.worldbank.org/ext/en/home,,,,
2017,Slovenia,SVN,GDP (current US$),48153200135,https://www.worldbank.org/ext/en/home,,,,
2018,Albania,ALB,GDP (current US$),15379509892,https://www.worldbank.org/ext/en/home,,,,
2018,Bulgaria,BGR,GDP (current US$),66289266349,https://www.worldbank.org/ext/en/home,,,,
2018,Bosnia and Herzegovina,BIH,GDP (current US$),20484053869,https://www.worldbank.org/ext/en/home,,,,
2018,Euro area,EMU,GDP (current US$),1.38679E+13,https://www.worldbank.org/ext/en/home,,,,
2018,Croatia,HRV,GDP (current US$),61668130123,https://www.worldbank.org/ext/en/home,,,,
2018,North Macedonia,MKD,GDP (current US$),12683068114,https://www.worldbank.org/ext/en/home,,,,
2018,Montenegro,MNE,GDP (current US$),5506942238,https://www.worldbank.org/ext/en/home,,,,
2018,Serbia,SRB,GDP (current US$),52787520249,https://www.worldbank.org/ext/en/home,,,,
2018,Slovenia,SVN,GDP (current US$),53689067640,https://www.worldbank.org/ext/en/home,,,,
2019,Albania,ALB,GDP (current US$),15585105131,https://www.worldbank.org/ext/en/home,,,,
2019,Bulgaria,BGR,GDP (current US$),68631726289,https://www.worldbank.org/ext/en/home,,,,
2019,Bosnia and Herzegovina,BIH,GDP (current US$),20482608755,https://www.worldbank.org/ext/en/home,,,,
2019,Euro area,EMU,GDP (current US$),1.3587E+13,https://www.worldbank.org/ext/en/home,,,,
2019,Croatia,HRV,GDP (current US$),61467582194,https://www.worldbank.org/ext/en/home,,,,
2019,North Macedonia,MKD,GDP (current US$),12606338449,https://www.worldbank.org/ext/en/home,,,,
2019,Montenegro,MNE,GDP (current US$),5542054181,https://www.worldbank.org/ext/en/home,,,,
2019,Serbia,SRB,GDP (current US$),53864693665,https://www.worldbank.org/ext/en/home,,,,
2019,Slovenia,SVN,GDP (current US$),53909922736,https://www.worldbank.org/ext/en/home,,,,
2020,Albania,ALB,GDP (current US$),15241458745,https://www.worldbank.org/ext/en/home,,,,
2020,Bulgaria,BGR,GDP (current US$),70716821235,https://www.worldbank.org/ext/en/home,,,,
2020,Bosnia and Herzegovina,BIH,GDP (current US$),20226036564,https://www.worldbank.org/ext/en/home,,,,
2020,Euro area,EMU,GDP (current US$),1.32669E+13,https://www.worldbank.org/ext/en/home,,,,
2020,Croatia,HRV,GDP (current US$),57963370885,https://www.worldbank.org/ext/en/home,,,,
2020,North Macedonia,MKD,GDP (current US$),12361036914,https://www.worldbank.org/ext/en/home,,,,
2020,Montenegro,MNE,GDP (current US$),4769996866,https://www.worldbank.org/ext/en/home,,,,
2020,Serbia,SRB,GDP (current US$),55874017669,https://www.worldbank.org/ext/en/home,,,,
2020,Slovenia,SVN,GDP (current US$),53384760135,https://www.worldbank.org/ext/en/home,,,,
2021,Albania,ALB,GDP (current US$),18032010564,https://www.worldbank.org/ext/en/home,,,,
2021,Bulgaria,BGR,GDP (current US$),84417951261,https://www.worldbank.org/ext/en/home,,,,
2021,Bosnia and Herzegovina,BIH,GDP (current US$),23672712242,https://www.worldbank.org/ext/en/home,,,,
2021,Euro area,EMU,GDP (current US$),1.49177E+13,https://www.worldbank.org/ext/en/home,,,,
2021,Croatia,HRV,GDP (current US$),69006802299,https://www.worldbank.org/ext/en/home,,,,
2021,North Macedonia,MKD,GDP (current US$),14000283827,https://www.worldbank.org/ext/en/home,,,,
2021,Montenegro,MNE,GDP (current US$),5861427505,https://www.worldbank.org/ext/en/home,,,,
2021,Serbia,SRB,GDP (current US$),66159884073,https://www.worldbank.org/ext/en/home,,,,
2021,Slovenia,SVN,GDP (current US$),61529280461,https://www.worldbank.org/ext/en/home,,,,
2022,Albania,ALB,GDP (current US$),19017242586,https://www.worldbank.org/ext/en/home,,,,
2022,Bulgaria,BGR,GDP (current US$),90642851836,https://www.worldbank.org/ext/en/home,,,,
2022,Bosnia and Herzegovina,BIH,GDP (current US$),24534663636,https://www.worldbank.org/ext/en/home,,,,
2022,Euro area,EMU,GDP (current US$),1.4452E+13,https://www.worldbank.org/ext/en/home,,,,
2022,Croatia,HRV,GDP (current US$),71198635102,https://www.worldbank.org/ext/en/home,,,,
2022,North Macedonia,MKD,GDP (current US$),13932436550,https://www.worldbank.org/ext/en/home,,,,
2022,Montenegro,MNE,GDP (current US$),6229801581,https://www.worldbank.org/ext/en/home,,,,
